[[22.128354   72.29159996 26.05666667 26.05666667 35.17941299]],10,2.916666666666667,[[21.73413277 73.01950069 26.05666667 26.05666667 35.33395626]],False
[[21.73413277 73.01950069 26.05666667 26.05666667 35.33395626]],3,3.125,[[21.33991154 73.74740127 26.05666667 26.05666667 35.48849952]],False
[[21.33991154 73.74740127 26.05666667 26.05666667 35.48849952]],26,1.546784610182499,[[20.94569032 74.47530195 26.05666667 26.05666667 35.64304278]],False
[[20.94569032 74.47530195 26.05666667 26.05666667 35.64304278]],19,3.541666666666667,[[20.55146909 75.20320268 26.05666667 26.05666667 35.79758605]],False
[[20.55146909 75.20320268 26.05666667 26.05666667 35.79758605]],17,3.75,[[20.15724786 75.93110326 26.05666667 26.05666667 35.95212932]],False
[[20.15724786 75.93110326 26.05666667 26.05666667 35.95212932]],21,3.958333333333333,[[19.76302664 76.65900394 26.05666667 26.05666667 36.10667258]],False
[[19.76302664 76.65900394 26.05666667 26.05666667 36.10667258]],20,4.166666666666667,[[19.3688054  77.38690467 26.05666667 26.05666667 36.26121585]],False
[[19.3688054  77.38690467 26.05666667 26.05666667 36.26121585]],12,4.375,[[18.97458418 78.11480525 26.05666667 26.05666667 36.41575911]],False
[[18.97458418 78.11480525 26.05666667 26.05666667 36.41575911]],4,4.583333333333333,[[18.58036295 78.84270594 26.05666667 26.05666667 36.57030237]],False
[[18.58036295 78.84270594 26.05666667 26.05666667 36.57030237]],16,4.791666666666667,[[18.18614172 79.57060666 26.05666667 26.05666667 36.72484564]],False
[[18.18614172 79.57060666 26.05666667 26.05666667 36.72484564]],12,5.0,[[25.56133834 82.28047691 22.99904762 22.99904762 33.3345016 ]],True
[[26.86828107 80.8612017  23.07708333 23.07708333 34.12728181]],6,-0.0,[[26.55979027 79.40106916 23.07708333 23.07708333 34.14507876]],False
[[26.55979027 79.40106916 23.07708333 23.07708333 34.14507876]],9,-0.5883158560612831,[[26.23460704 77.69104511 23.07708333 23.07708333 34.16184197]],False
[[26.23460704 77.69104511 23.07708333 23.07708333 34.16184197]],18,-1.0391011729377575,[[25.90942314 75.9811656  23.07708333 23.07708333 34.17860505]],False
[[25.90942314 75.9811656  23.07708333 23.07708333 34.17860505]],1,-0.9773557839226825,[[25.58423926 74.271286   23.07708333 23.07708333 34.19536813]],False
[[25.58423926 74.271286   23.07708333 23.07708333 34.19536813]],10,-2.6947464187022185,[[25.2590554  72.56140645 23.07708333 23.07708333 34.21213122]],False
[[25.2590554  72.56140645 23.07708333 23.07708333 34.21213122]],14,-2.1912730813120973,[[24.93387153 70.85152707 23.07708333 23.07708333 34.2288943 ]],False
[[24.93387153 70.85152707 23.07708333 23.07708333 34.2288943 ]],16,-2.2169357670957055,[[24.60868765 69.14164753 23.07708333 23.07708333 34.24565738]],False
[[24.60868765 69.14164753 23.07708333 23.07708333 34.24565738]],0,-1.813401129681194,[[24.28350379 67.43176799 23.07708333 23.07708333 34.26242046]],False
[[24.28350379 67.43176799 23.07708333 23.07708333 34.26242046]],21,-4.5223358599496155,[[23.95831993 65.7218886  23.07708333 23.07708333 34.27918354]],False
[[23.95831993 65.7218886  23.07708333 23.07708333 34.27918354]],22,-1.5,[[23.63313605 64.01200907 23.07708333 23.07708333 34.29594662]],False
[[23.63313605 64.01200907 23.07708333 23.07708333 34.29594662]],2,2.0833333333333335,[[23.30795218 62.30212952 23.07708333 23.07708333 34.3127097 ]],False
[[23.30795218 62.30212952 23.07708333 23.07708333 34.3127097 ]],23,-1.1989561693081634,[[22.98276832 60.59225014 23.07708333 23.07708333 34.32947279]],False
[[22.98276832 60.59225014 23.07708333 23.07708333 34.32947279]],8,2.5,[[22.65758444 58.88237061 23.07708333 23.07708333 34.34623587]],False
[[22.65758444 58.88237061 23.07708333 23.07708333 34.34623587]],13,1.4542835228644364,[[22.33240058 57.17249106 23.07708333 23.07708333 34.36299895]],False
[[22.33240058 57.17249106 23.07708333 23.07708333 34.36299895]],0,2.916666666666667,[[22.00721672 55.46261168 23.07708333 23.07708333 34.37976203]],False
[[22.00721672 55.46261168 23.07708333 23.07708333 34.37976203]],18,-0.009020898146978595,[[21.68203284 53.75273214 23.07708333 23.07708333 34.39652511]],False
[[21.68203284 53.75273214 23.07708333 23.07708333 34.39652511]],9,3.333333333333333,[[21.35684897 52.0428526  23.07708333 23.07708333 34.41328819]],False
[[21.35684897 52.0428526  23.07708333 23.07708333 34.41328819]],0,3.541666666666667,[[21.03166511 50.33297321 23.07708333 23.07708333 34.43005127]],False
[[21.03166511 50.33297321 23.07708333 23.07708333 34.43005127]],26,1.4525023300605397,[[20.70648123 48.62309368 23.07708333 23.07708333 34.44681436]],False
[[20.70648123 48.62309368 23.07708333 23.07708333 34.44681436]],21,3.958333333333333,[[20.38129737 46.91321413 23.07708333 23.07708333 34.46357744]],False
[[20.38129737 46.91321413 23.07708333 23.07708333 34.46357744]],14,4.166666666666667,[[20.05611351 45.20333475 23.07708333 23.07708333 34.48034052]],False
[[20.05611351 45.20333475 23.07708333 23.07708333 34.48034052]],15,4.375,[[19.73092962 43.49345522 23.07708333 23.07708333 34.4971036 ]],False
[[19.73092962 43.49345522 23.07708333 23.07708333 34.4971036 ]],19,4.583333333333333,[[19.40574576 41.78357567 23.07708333 23.07708333 34.51386668]],False
[[19.40574576 41.78357567 23.07708333 23.07708333 34.51386668]],12,4.791666666666667,[[19.0805619  40.07369629 23.07708333 23.07708333 34.53062976]],False
[[19.0805619  40.07369629 23.07708333 23.07708333 34.53062976]],9,-4.0,[[23.96730779 83.00628281 19.452      19.452      32.04759088]],True
[[24.65360981 75.0556379  19.86823529 19.86823529 32.76069736]],7,-0.0,[[24.6822476  69.62501024 19.86823529 19.86823529 32.65639829]],False
[[24.6822476  69.62501024 19.86823529 19.86823529 32.65639829]],15,-0.43185396678745747,[[24.75163467 64.08744983 19.86823529 19.86823529 32.54874361]],False
[[24.75163467 64.08744983 19.86823529 19.86823529 32.54874361]],6,-0.541939111892134,[[24.82101569 58.54977958 19.86823529 19.86823529 32.44108997]],False
[[24.82101569 58.54977958 19.86823529 19.86823529 32.44108997]],0,-1.3302539221476763,[[24.89039671 53.01210932 19.86823529 19.86823529 32.33343633]],False
[[24.89039671 53.01210932 19.86823529 19.86823529 32.33343633]],5,-2.4634655686095357,[[24.95977772 47.47443907 19.86823529 19.86823529 32.22578268]],False
[[24.95977772 47.47443907 19.86823529 19.86823529 32.22578268]],0,-2.8999073846110455,[[25.02915874 41.93676882 19.86823529 19.86823529 32.11812904]],False
[[25.02915874 41.93676882 19.86823529 19.86823529 32.11812904]],7,-1.5145793701522052,[[25.09853976 36.39909856 19.86823529 19.86823529 32.0104754 ]],False
[[25.09853976 36.39909856 19.86823529 19.86823529 32.0104754 ]],18,-0.6408148585663488,[[25.16792077 30.86142831 19.86823529 19.86823529 31.90282175]],False
[[25.16792077 30.86142831 19.86823529 19.86823529 31.90282175]],4,0.8880528168131907,[[25.23730179 25.32375805 19.86823529 19.86823529 31.79516811]],False
[[25.23730179 25.32375805 19.86823529 19.86823529 31.79516811]],25,-2.0529763440135866,[[25.30668281 19.7860878  19.86823529 19.86823529 31.68751446]],False
[[25.30668281 19.7860878  19.86823529 19.86823529 31.68751446]],22,2.0833333333333335,[[25.37606383 14.24841754 19.86823529 19.86823529 31.57986082]],False
[[25.37606383 14.24841754 19.86823529 19.86823529 31.57986082]],21,2.2916666666666665,[[25.44544484  8.71074729 19.86823529 19.86823529 31.47220718]],False
[[25.44544484  8.71074729 19.86823529 19.86823529 31.47220718]],2,2.0545551562681794,[[25.51482586  3.17307703 19.86823529 19.86823529 31.36455353]],False
[[25.51482586  3.17307703 19.86823529 19.86823529 31.36455353]],11,-3.807728016050532,[[25.58420688 -2.36459322 19.86823529 19.86823529 31.25689989]],False
[[25.58420688 -2.36459322 19.86823529 19.86823529 31.25689989]],9,-2.3333333333333335,[[25.6535879  -7.90226348 19.86823529 19.86823529 31.14924624]],False
[[25.6535879  -7.90226348 19.86823529 19.86823529 31.14924624]],23,-7.066984869306907,[[ 25.72296891 -13.43993373  19.86823529  19.86823529  31.0415926 ]],False
[[ 25.72296891 -13.43993373  19.86823529  19.86823529  31.0415926 ]],17,-3.6306252169112363,[[ 25.79234993 -18.97760399  19.86823529  19.86823529  30.93393896]],False
[[ 25.79234993 -18.97760399  19.86823529  19.86823529  30.93393896]],12,-6.0808290673885494,[[ 25.86173095 -24.51527424  19.86823529  19.86823529  30.82628531]],False
[[ 25.86173095 -24.51527424  19.86823529  19.86823529  30.82628531]],8,-8.042596420738846,[[ 25.93111196 -30.0529445   19.86823529  19.86823529  30.71863167]],False
[[ 25.93111196 -30.0529445   19.86823529  19.86823529  30.71863167]],15,-10.182593943628792,[[ 26.00049298 -35.59061475  19.86823529  19.86823529  30.61097802]],False
[[ 26.00049298 -35.59061475  19.86823529  19.86823529  30.61097802]],10,-7.50082163605839,[[ 26.069874   -41.12828501  19.86823529  19.86823529  30.50332438]],False
[[ 26.069874   -41.12828501  19.86823529  19.86823529  30.50332438]],9,-2.625,[[ 26.13925502 -46.66595526  19.86823529  19.86823529  30.39567074]],False
[[ 26.13925502 -46.66595526  19.86823529  19.86823529  30.39567074]],22,-10.338634196203202,[[ 26.20863603 -52.20362551  19.86823529  19.86823529  30.28801709]],False
[[ 26.20863603 -52.20362551  19.86823529  19.86823529  30.28801709]],7,-5.19155239725175,[[ 26.27801705 -57.74129577  19.86823529  19.86823529  30.18036345]],False
[[ 26.27801705 -57.74129577  19.86823529  19.86823529  30.18036345]],12,-12.556034101173282,[[24.75990473 71.80212975 21.36513158 21.36513158 33.25981305]],True
[[24.46663618 66.37774551 23.26923077 23.26923077 32.07669564]],24,0.0,[[24.08633048 64.6187772  23.26923077 23.26923077 32.09456731]],False
[[24.08633048 64.6187772  23.26923077 23.26923077 32.09456731]],2,0.20833333333333331,[[23.73932792 63.127464   23.26923077 23.26923077 32.11525928]],False
[[23.73932792 63.127464   23.26923077 23.26923077 32.11525928]],14,-0.28988798700903945,[[23.39231367 61.63608256 23.26923077 23.26923077 32.13595046]],False
[[23.39231367 61.63608256 23.26923077 23.26923077 32.13595046]],5,0.40192158157922186,[[23.04529943 60.1447011  23.26923077 23.26923077 32.15664164]],False
[[23.04529943 60.1447011  23.26923077 23.26923077 32.15664164]],15,-0.18176647758752296,[[22.69828519 58.65331972 23.26923077 23.26923077 32.17733282]],False
[[22.69828519 58.65331972 23.26923077 23.26923077 32.17733282]],10,1.0416666666666667,[[22.35127094 57.16193828 23.26923077 23.26923077 32.198024  ]],False
[[22.35127094 57.16193828 23.26923077 23.26923077 32.198024  ]],1,1.0743645282645495,[[22.0042567  55.67055682 23.26923077 23.26923077 32.21871518]],False
[[22.0042567  55.67055682 23.26923077 23.26923077 32.21871518]],11,-0.002483076487708402,[[21.65724246 54.17917544 23.26923077 23.26923077 32.23940636]],False
[[21.65724246 54.17917544 23.26923077 23.26923077 32.23940636]],19,1.6666666666666665,[[21.31022821 52.687794   23.26923077 23.26923077 32.26009754]],False
[[21.31022821 52.687794   23.26923077 23.26923077 32.26009754]],24,1.875,[[20.96321397 51.19641254 23.26923077 23.26923077 32.28078872]],False
[[20.96321397 51.19641254 23.26923077 23.26923077 32.28078872]],2,-1.6666666666666667,[[20.61619973 49.70503116 23.26923077 23.26923077 32.3014799 ]],False
[[20.61619973 49.70503116 23.26923077 23.26923077 32.3014799 ]],20,-2.856516420466135,[[20.26918548 48.21364972 23.26923077 23.26923077 32.32217108]],False
[[20.26918548 48.21364972 23.26923077 23.26923077 32.32217108]],2,-1.5,[[19.92217124 46.72226826 23.26923077 23.26923077 32.34286226]],False
[[19.92217124 46.72226826 23.26923077 23.26923077 32.34286226]],14,-2.082352178969762,[[19.575157   45.23088688 23.26923077 23.26923077 32.36355344]],False
[[19.575157   45.23088688 23.26923077 23.26923077 32.36355344]],26,-1.75,[[19.22814275 43.73950544 23.26923077 23.26923077 32.38424462]],False
[[19.22814275 43.73950544 23.26923077 23.26923077 32.38424462]],8,-2.5,[[18.88112851 42.24812398 23.26923077 23.26923077 32.4049358 ]],False
[[18.88112851 42.24812398 23.26923077 23.26923077 32.4049358 ]],19,-2.6666666666666665,[[18.53411427 40.7567426  23.26923077 23.26923077 32.42562698]],False
[[18.53411427 40.7567426  23.26923077 23.26923077 32.42562698]],1,-2.8333333333333335,[[18.18710002 39.26536116 23.26923077 23.26923077 32.44631816]],False
[[18.18710002 39.26536116 23.26923077 23.26923077 32.44631816]],25,-3.0,[[17.84008578 37.7739797  23.26923077 23.26923077 32.46700933]],False
[[17.84008578 37.7739797  23.26923077 23.26923077 32.46700933]],17,-3.1666666666666665,[[17.49307154 36.28259832 23.26923077 23.26923077 32.48770051]],False
[[17.49307154 36.28259832 23.26923077 23.26923077 32.48770051]],3,-3.3333333333333335,[[17.14605729 34.79121688 23.26923077 23.26923077 32.50839169]],False
[[17.14605729 34.79121688 23.26923077 23.26923077 32.50839169]],14,-3.5,[[16.79904305 33.29983542 23.26923077 23.26923077 32.52908287]],False
[[16.79904305 33.29983542 23.26923077 23.26923077 32.52908287]],21,-3.6666666666666665,[[16.45202881 31.80845404 23.26923077 23.26923077 32.54977405]],False
[[16.45202881 31.80845404 23.26923077 23.26923077 32.54977405]],25,-3.8333333333333335,[[16.10501456 30.3170726  23.26923077 23.26923077 32.57046523]],False
[[16.10501456 30.3170726  23.26923077 23.26923077 32.57046523]],11,-4.0,[[26.86916347 64.51516932 25.43669014 25.43669014 33.86379927]],True
[[23.98942723 83.6733951  19.452      19.452      32.27411329]],23,-0.0,[[24.11595561 78.00016013 19.452      19.452      32.14743583]],False
[[24.11595561 78.00016013 19.452      19.452      32.14743583]],10,-0.16666666666666666,[[24.23354771 72.23411134 19.452      19.452      32.02184764]],False
[[24.23354771 72.23411134 19.452      19.452      32.02184764]],8,-0.705591285135597,[[24.35113926 66.46807244 19.452      19.452      31.89625944]],False
[[24.35113926 66.46807244 19.452      19.452      31.89625944]],25,-1.2127848139498383,[[24.4687308  60.70203355 19.452      19.452      31.77067125]],False
[[24.4687308  60.70203355 19.452      19.452      31.77067125]],21,-0.6666666666666666,[[24.58632235 54.93599465 19.452      19.452      31.64508305]],False
[[24.58632235 54.93599465 19.452      19.452      31.64508305]],19,-0.8333333333333334,[[24.70391389 49.16995576 19.452      19.452      31.51949485]],False
[[24.70391389 49.16995576 19.452      19.452      31.51949485]],18,1.25,[[24.82150544 43.40391687 19.452      19.452      31.39390665]],False
[[24.82150544 43.40391687 19.452      19.452      31.39390665]],13,0.9791218291502447,[[24.93909698 37.63787797 19.452      19.452      31.26831846]],False
[[24.93909698 37.63787797 19.452      19.452      31.26831846]],26,0.04060201284786065,[[25.05668853 31.87183908 19.452      19.452      31.14273026]],False
[[25.05668853 31.87183908 19.452      19.452      31.14273026]],22,1.875,[[25.17428007 26.10580018 19.452      19.452      31.01714206]],False
[[25.17428007 26.10580018 19.452      19.452      31.01714206]],12,1.9380999410835407,[[25.29187162 20.33976129 19.452      19.452      30.89155387]],False
[[25.29187162 20.33976129 19.452      19.452      30.89155387]],17,-0.2675489810450623,[[25.40946316 14.57372239 19.452      19.452      30.76596567]],False
[[25.40946316 14.57372239 19.452      19.452      30.76596567]],0,0.5905368393287063,[[25.52705471  8.8076835  19.452      19.452      30.64037747]],False
[[25.52705471  8.8076835  19.452      19.452      30.64037747]],17,-3.8209759311284865,[[25.64464625  3.0416446  19.452      19.452      30.51478927]],False
[[25.64464625  3.0416446  19.452      19.452      30.51478927]],9,-4.835420625749975,[[25.7622378  -2.72439429 19.452      19.452      30.38920108]],False
[[25.7622378  -2.72439429 19.452      19.452      30.38920108]],7,-7.202797244535759,[[25.87982934 -8.49043319 19.452      19.452      30.26361288]],False
[[25.87982934 -8.49043319 19.452      19.452      30.26361288]],4,-8.50643912081917,[[ 25.99742089 -14.25647208  19.452       19.452       30.13802468]],False
[[ 25.99742089 -14.25647208  19.452       19.452       30.13802468]],19,-11.329679587933546,[[ 26.11501243 -20.02251098  19.452       19.452       30.01243648]],False
[[ 26.11501243 -20.02251098  19.452       19.452       30.01243648]],23,-6.172518645878881,[[ 26.23260398 -25.78854987  19.452       19.452       29.88684829]],False
[[ 26.23260398 -25.78854987  19.452       19.452       29.88684829]],16,-4.326622961321846,[[ 26.35019552 -31.55458877  19.452       19.452       29.76126009]],False
[[ 26.35019552 -31.55458877  19.452       19.452       29.76126009]],7,-7.250325867595772,[[ 26.46778707 -37.32062766  19.452       19.452       29.63567189]],False
[[ 26.46778707 -37.32062766  19.452       19.452       29.63567189]],24,-11.31862736470066,[[ 26.58537861 -43.08666655  19.452       19.452       29.5100837 ]],False
[[ 26.58537861 -43.08666655  19.452       19.452       29.5100837 ]],18,-3.8231941193031767,[[ 26.70297016 -48.85270545  19.452       19.452       29.3844955 ]],False
[[ 26.70297016 -48.85270545  19.452       19.452       29.3844955 ]],4,-8.05569279806999,[[ 26.8205617  -54.61874434  19.452       19.452       29.2589073 ]],False
[[ 26.8205617  -54.61874434  19.452       19.452       29.2589073 ]],23,-16.641123401001096,[[26.07180807 53.49112499 22.14806122 22.14806122 32.6938211 ]],True
[[25.45377874 78.93064725 23.38313725 23.38313725 32.75078792]],24,-0.0,[[25.13231814 77.96351211 23.38313725 23.38313725 32.77547111]],False
[[25.13231814 77.96351211 23.38313725 23.38313725 32.77547111]],4,-0.16666666666666666,[[24.77363754 76.61804292 23.38313725 23.38313725 32.79813418]],False
[[24.77363754 76.61804292 23.38313725 23.38313725 32.79813418]],4,-0.3333333333333333,[[24.41496563 75.27258381 23.38313725 23.38313725 32.82079785]],False
[[24.41496563 75.27258381 23.38313725 23.38313725 32.82079785]],25,-1.6037414083257318,[[24.05629373 73.92712495 23.38313725 23.38313725 32.84346154]],False
[[24.05629373 73.92712495 23.38313725 23.38313725 32.84346154]],23,0.8333333333333333,[[23.69762181 72.58166588 23.38313725 23.38313725 32.86612521]],False
[[23.69762181 72.58166588 23.38313725 23.38313725 32.86612521]],19,1.0416666666666667,[[23.3389499  71.23620692 23.38313725 23.38313725 32.8887889 ]],False
[[23.3389499  71.23620692 23.38313725 23.38313725 32.8887889 ]],26,1.25,[[22.980278   69.89074791 23.38313725 23.38313725 32.91145257]],False
[[22.980278   69.89074791 23.38313725 23.38313725 32.91145257]],23,1.4583333333333335,[[22.6216061  68.54528895 23.38313725 23.38313725 32.93411625]],False
[[22.6216061  68.54528895 23.38313725 23.38313725 32.93411625]],4,1.6666666666666665,[[22.26293419 67.19982991 23.38313725 23.38313725 32.95677993]],False
[[22.26293419 67.19982991 23.38313725 23.38313725 32.95677993]],17,0.1777993580326438,[[21.90426229 65.85437092 23.38313725 23.38313725 32.97944361]],False
[[21.90426229 65.85437092 23.38313725 23.38313725 32.97944361]],23,2.0833333333333335,[[21.54559039 64.508912   23.38313725 23.38313725 33.00210728]],False
[[21.54559039 64.508912   23.38313725 23.38313725 33.00210728]],3,2.2916666666666665,[[21.18691848 63.1634529  23.38313725 23.38313725 33.02477096]],False
[[21.18691848 63.1634529  23.38313725 23.38313725 33.02477096]],1,1.3130815215408802,[[20.82824657 61.81799403 23.38313725 23.38313725 33.04743464]],False
[[20.82824657 61.81799403 23.38313725 23.38313725 33.04743464]],17,1.2693995479494333,[[20.46957466 60.47253496 23.38313725 23.38313725 33.07009832]],False
[[20.46957466 60.47253496 23.38313725 23.38313725 33.07009832]],3,2.916666666666667,[[20.11090275 59.127076   23.38313725 23.38313725 33.092762  ]],False
[[20.11090275 59.127076   23.38313725 23.38313725 33.092762  ]],4,-2.5,[[19.75223084 57.78161699 23.38313725 23.38313725 33.11542568]],False
[[19.75223084 57.78161699 23.38313725 23.38313725 33.11542568]],8,-2.6666666666666665,[[19.39355894 56.43615803 23.38313725 23.38313725 33.13808936]],False
[[19.39355894 56.43615803 23.38313725 23.38313725 33.13808936]],23,-2.125,[[19.03488703 55.09069899 23.38313725 23.38313725 33.16075303]],False
[[19.03488703 55.09069899 23.38313725 23.38313725 33.16075303]],1,-2.25,[[18.67621513 53.74524    23.38313725 23.38313725 33.18341671]],False
[[18.67621513 53.74524    23.38313725 23.38313725 33.18341671]],26,-2.375,[[18.31754323 52.39978108 23.38313725 23.38313725 33.20608039]],False
[[18.31754323 52.39978108 23.38313725 23.38313725 33.20608039]],19,-3.3333333333333335,[[17.95887132 51.05432198 23.38313725 23.38313725 33.22874407]],False
[[17.95887132 51.05432198 23.38313725 23.38313725 33.22874407]],17,-3.5,[[17.60019942 49.70886311 23.38313725 23.38313725 33.25140775]],False
[[17.60019942 49.70886311 23.38313725 23.38313725 33.25140775]],10,-3.6666666666666665,[[17.2415275  48.36340404 23.38313725 23.38313725 33.27407143]],False
[[17.2415275  48.36340404 23.38313725 23.38313725 33.27407143]],25,-3.8333333333333335,[[16.88285559 47.01794508 23.38313725 23.38313725 33.29673511]],False
[[16.88285559 47.01794508 23.38313725 23.38313725 33.29673511]],8,-4.0,[[26.32268361 57.35783771 22.14806122 22.14806122 32.64740584]],True
[[28.13284564 65.69907761 26.05666667 26.05666667 32.95370921]],13,-0.0,[[27.69309795 66.26645087 26.05666667 26.05666667 33.09966226]],False
[[27.69309795 66.26645087 26.05666667 26.05666667 33.09966226]],10,-0.5994248291248117,[[27.29889135 66.99429029 26.05666667 26.05666667 33.25420711]],False
[[27.29889135 66.99429029 26.05666667 26.05666667 33.25420711]],3,-1.216481891849445,[[26.90467012 67.72219096 26.05666667 26.05666667 33.40875038]],False
[[26.90467012 67.72219096 26.05666667 26.05666667 33.40875038]],0,-2.2261675290075047,[[26.51044888 68.45009156 26.05666667 26.05666667 33.56329364]],False
[[26.51044888 68.45009156 26.05666667 26.05666667 33.56329364]],20,-3.0034829615628853,[[26.11622766 69.17799227 26.05666667 26.05666667 33.7178369 ]],False
[[26.11622766 69.17799227 26.05666667 26.05666667 33.7178369 ]],23,-1.7150948586657815,[[25.72200643 69.90589295 26.05666667 26.05666667 33.87238017]],False
[[25.72200643 69.90589295 26.05666667 26.05666667 33.87238017]],4,-1.3610032165909018,[[25.3277852  70.63379355 26.05666667 26.05666667 34.02692344]],False
[[25.3277852  70.63379355 26.05666667 26.05666667 34.02692344]],15,-4.274541367740258,[[24.93356398 71.36169426 26.05666667 26.05666667 34.1814667 ]],False
[[24.93356398 71.36169426 26.05666667 26.05666667 34.1814667 ]],14,-2.28904265196644,[[24.53934275 72.08959495 26.05666667 26.05666667 34.33600997]],False
[[24.53934275 72.08959495 26.05666667 26.05666667 34.33600997]],1,0.34549293724980856,[[24.14512152 72.81749554 26.05666667 26.05666667 34.49055323]],False
[[24.14512152 72.81749554 26.05666667 26.05666667 34.49055323]],0,2.0833333333333335,[[23.7509003  73.54539625 26.05666667 26.05666667 34.64509649]],False
[[23.7509003  73.54539625 26.05666667 26.05666667 34.64509649]],8,-1.6049919371763246,[[23.35667907 74.27329694 26.05666667 26.05666667 34.79963976]],False
[[23.35667907 74.27329694 26.05666667 26.05666667 34.79963976]],4,0.6433209325146265,[[22.96245784 75.00119753 26.05666667 26.05666667 34.95418302]],False
[[22.96245784 75.00119753 26.05666667 26.05666667 34.95418302]],26,-0.5009959891560124,[[22.56823661 75.72909825 26.05666667 26.05666667 35.10872628]],False
[[22.56823661 75.72909825 26.05666667 26.05666667 35.10872628]],9,2.916666666666667,[[22.17401538 76.45699893 26.05666667 26.05666667 35.26326955]],False
[[22.17401538 76.45699893 26.05666667 26.05666667 35.26326955]],26,2.907480769203552,[[21.77979415 77.18489952 26.05666667 26.05666667 35.41781282]],False
[[21.77979415 77.18489952 26.05666667 26.05666667 35.41781282]],15,3.333333333333333,[[21.38557293 77.91280024 26.05666667 26.05666667 35.57235608]],False
[[21.38557293 77.91280024 26.05666667 26.05666667 35.57235608]],9,3.541666666666667,[[20.9913517  78.64070092 26.05666667 26.05666667 35.72689935]],False
[[20.9913517  78.64070092 26.05666667 26.05666667 35.72689935]],0,3.75,[[20.59713047 79.36860152 26.05666667 26.05666667 35.88144261]],False
[[20.59713047 79.36860152 26.05666667 26.05666667 35.88144261]],22,2.221210088457996,[[20.20290925 80.09650223 26.05666667 26.05666667 36.03598587]],False
[[20.20290925 80.09650223 26.05666667 26.05666667 36.03598587]],16,4.166666666666667,[[19.80868802 80.82440291 26.05666667 26.05666667 36.19052914]],False
[[19.80868802 80.82440291 26.05666667 26.05666667 36.19052914]],1,4.375,[[19.41446679 81.55230351 26.05666667 26.05666667 36.3450724 ]],False
[[19.41446679 81.55230351 26.05666667 26.05666667 36.3450724 ]],8,4.583333333333333,[[19.02024556 82.28020422 26.05666667 26.05666667 36.49961566]],False
[[19.02024556 82.28020422 26.05666667 26.05666667 36.49961566]],26,4.791666666666667,[[18.62602434 83.00810491 26.05666667 26.05666667 36.65415893]],False
[[18.62602434 83.00810491 26.05666667 26.05666667 36.65415893]],9,5.0,[[25.54863627 83.14685363 22.99904762 22.99904762 33.400278  ]],True
[[25.46278002 82.65566233 22.99904762 22.99904762 33.44020599]],25,-0.0,[[25.14474783 80.80799946 22.99904762 22.99904762 33.45546212]],False
[[25.14474783 80.80799946 22.99904762 22.99904762 33.45546212]],16,-0.16666666666666666,[[24.82766543 79.01947416 22.99904762 22.99904762 33.47059227]],False
[[24.82766543 79.01947416 22.99904762 22.99904762 33.47059227]],19,-0.5546109055479367,[[24.51058596 77.23095273 22.99904762 22.99904762 33.48572254]],False
[[24.51058596 77.23095273 22.99904762 22.99904762 33.48572254]],1,-0.6276464890688658,[[24.19350644 75.44243109 22.99904762 22.99904762 33.50085286]],False
